word,Frequency,class_label
executed,"	3",4
executing,"	1",4
executive,"	1",4
exercise,"	1",4
exercises,"	1",4
exhibiting,"	1",4
exist,"	4",4
existed,"	3",4
existence,"	4",4
existing,"	3",4
exists,"	4",4
exobiology,"	1",4
exogenous,"	1",4
exopaleontology,"	1",4
exp,"	1",4
expand,"	1",4
expanded,"	2",4
expanding,"	1",4
expansion,"	2",4
expect,"	1",4
expectancy,"	1",4
expectation,"	1",4
expectations,"	2",4
expected,"	3",4
expedition,"	6",4
expeditions,"	2",4
experience,"	10",4
experienced,"	1",4
experiences,"	3",4
experiencing,"	1",4
experiential,"	1",4
experiment,"	20",4
experimental,"	18",4
experimentalists,"	1",4
experimentally,"	1",4
experimentation,"	7",4
experimenter,"	1",4
experimenters,"	1",4
experimenting,"	1",4
experiments,"	19",4
expert,"	2",4
expertise,"	2",4
experts,"	5",4
explain,"	14",4
explained,"	3",4
explaining,"	3",4
explains,"	1",4
explanation,"	6",4
explanations,"	6",4
explanatory,"	3",4
exploration,"	3",4
explorations,"	1",4
explorer,"	1",4
explores,"	1",4
exploring,"	2",4
explosive,"	1",4
expose,"	1",4
exposed,"	2",4
expositions,"	1",4
expositors,"	1",4
exposure,"	1",4
expressed,"	1",4
expressing,"	1",4
expression,"	3",4
expressions,"	2",4
expressive,"	1",4
extend,"	1",4
extended,"	1",4
extends,"	5",4
extension,"	1",4
extensive,"	3",4
extent,"	6",4
external,"	3",4
extinct,"	2",4
extinction,"	1",4
extra,"	1",4
extract,"	1",4
extracting,"	1",4
extraordinary,"	2",4
extraterrestrial,"	1",4
extreme,"	1",4
extremely,"	3",4
eye,"	1",4
eyes,"	2",4
f,"	4",4
f1,"	1",4
fabrica,"	1",4
face,"	1",4
faced,"	1",4
faceted,"	1",4
facial,"	1",4
facilitate,"	2",4
facilitates,"	1",4
facilitating,"	2",4
facilities,"	1",4
facility,"	3",4
facing,"	3",4
fact,"	10",4
factors,"	10",4
facts,"	5",4
factsheets,"	1",4
faculty,"	2",4
failure,"	1",4
fall,"	3",4
fallacies,"	2",4
fallacy,"	4",4
fallibilism,"	1",4
fallibilist,"	1",4
fallible,"	1",4
falling,"	1",4
FALSE,"	3",4
falsely,"	1",4
falsifiability,"	2",4
falsifiable,"	2",4
falsification,"	3",4
falsified,"	2",4
falsifying,"	1",4
fame,"	1",4
familiar,"	3",4
families,"	2",4
family,"	5",4
famous,"	4",4
fantastic,"	1",4
fantasy,"	4",4
far,"	5",4
farmed,"	1",4
farming,"	7",4
farther,"	1",4
fast,"	1",4
fat,"	1",4
fatal,"	1",4
father,"	2",4
fathers,"	2",4
faults,"	1",4
faunal,"	1",4
favor,"	1",4
favoritism,"	1",4
fda,"	1",4
fears,"	1",4
feature,"	2",4
features,"	7",4
fecundation,"	1",4
federation,"	1",4
feed,"	1",4
feel,"	3",4
feeling,"	1",4
feelings,"	1",4
felicitous,"	1",4
female,"	6",4
females,"	1",4
feminism,"	1",4
femtosecond,"	1",4
fertility,"	1",4
feudalism,"	1",4
few,"	2",4
fiber,"	6",4
fiction,"	3",4
fictional,"	2",4
fictionally,"	1",4
field,"	99",4
fields,"	30",4
fifth,"	1",4
fifty,"	1",4
figure,"	3",4
figures,"	1",4
fill,"	1",4
filled,"	1",4
film,"	1",4
filter,"	1",4
final,"	5",4
finance,"	7",4
financial,"	1",4
financially,"	1",4
find,"	2",4
finding,"	1",4
findings,"	2",4
finessing,"	1",4
finger,"	2",4
finite,"	5",4
firm,"	1",4
firms,"	3",4
first,"	125",4
first1,"	5",4
first10,"	1",4
first11,"	1",4
first12,"	1",4
first13,"	1",4
first14,"	1",4
first15,"	1",4
first2,"	4",4
first3,"	1",4
first4,"	1",4
first5,"	1",4
first6,"	1",4
first7,"	1",4
first8,"	1",4
first9,"	1",4
fish,"	3",4
fission,"	1",4
fitness,"	3",4
fitting,"	1",4
five,"	1",4
fixed,"	6",4
flame,"	2",4
flashbacks,"	1",4
flavors,"	1",4
fleet,"	1",4
flexibility,"	1",4
floor,"	4",4
floral,"	1",4
floristry,"	1",4
flourishing,"	1",4
flow,"	2",4
flowering,"	1",4
flowing,"	1",4
flows,"	1",4
fluctuations,"	1",4
fluid,"	4",4
fluids,"	2",4
fluxes,"	1",4
foci,"	1",4
focus,"	5",4
focused,"	3",4
focuses,"	6",4
focusing,"	3",4
follow,"	3",4
followed,"	3",4
followers,"	4",4
following,"	4",4
follows,"	2",4
font,"	1",4
food,"	7",4
foods,"	2",4
foot,"	1",4
footer,"	1",4
for,"	257",4
force,"	4",4
forced,"	3",4
forces,"	9",4
forecasts,"	1",4
foreign,"	1",4
foremost,"	1",4
forensic,"	1",4
forerunner,"	1",4
forestry,"	1",4
forests,"	2",4
fork,"	1",4
form,"	27",4
formal,"	24",4
formalising,"	1",4
formalisms,"	1",4
formalization,"	1",4
formally,"	2",4
format,"	4",4
formation,"	6",4
formative,"	2",4
formed,"	5",4
former,"	3",4
forms,"	14",4
formula,"	1",4
formulate,"	2",4
formulated,"	2",4
formulates,"	1",4
formulating,"	2",4
formulation,"	1",4
formulations,"	1",4
forth,"	1",4
fortifications,"	1",4
forward,"	1",4
fossils,"	1",4
fosterage,"	1",4
found,"	7",4
foundation,"	6",4
foundations,"	10",4
founded,"	4",4
founder,"	3",4
four,"	5",4
fourths,"	1",4
fr,"	3",4
frac,"	1",4
fractal,"	1",4
fraction,"	1",4
frame,"	3",4
framework,"	6",4
frameworks,"	2",4
fraud,"	2",4
free,"	6",4
freedom,"	1",4
frequencies,"	4",4
frequently,"	4",4
freshwater,"	1",4
friend,"	1",4
friendly,"	1",4
fringe,"	3",4
frivolous,"	1",4
frogs,"	1",4
from,"	119",4
frontier,"	1",4
frontline,"	1",4
fruitful,"	1",4
fruitless,"	1",4
fuel,"	1",4
fulfil,"	1",4
fulfilling,"	1",4
full,"	4",4
fully,"	2",4
function,"	14",4
functional,"	4",4
functioning,"	3",4
functions,"	18",4
fund,"	1",4
fundamental,"	24",4
fundamentally,"	1",4
funded,"	2",4
funding,"	8",4
funds,"	2",4
fungi,"	3",4
fur,"	1",4
further,"	2",4
fury,"	1",4
fusion,"	2",4
fuss,"	1",4
future,"	6",4
g,"	17",4
gain,"	3",4
gained,"	2",4
gal,"	1",4
galactic,"	1",4
galaxies,"	3",4
galaxy,"	1",4
galegroup,"	1",4
galileo,"	1",4
gamut,"	1",4
gardens,"	1",4
gas,"	4",4
gases,"	1",4
gatech,"	1",4
gathered,"	2",4
gatherer,"	1",4
gathering,"	2",4
gb,"	1",4
geekwire,"	2",4
gem,"	1",4
gemeinfrei,"	1",4
gemmology,"	1",4
gemology,"	1",4
gender,"	2",4
gendercide,"	1",4
gendered,"	1",4
gene,"	2",4
general,"	31",4
generalisation,"	1",4
generalization,"	1",4
generalizations,"	2",4
generally,"	16",4
generate,"	3",4
generated,"	3",4
generates,"	1",4
generation,"	4",4
generations,"	4",4
genes,"	2",4
genetic,"	5",4
genetics,"	7",4
genius,"	1",4
genomebiology,"	1",4
genomes,"	1",4
genomic,"	1",4
genre,"	1",4
genuine,"	1",4
genuinely,"	1",4
geocentric,"	1",4
geochemical,"	2",4
geochemistry,"	4",4
geocities,"	6",4
geographer,"	2",4
geographic,"	7",4
geographical,"	4",4
geographies,"	2",4
geography,"	54",4
geological,"	6",4
geology,"	18",4
geometric,"	6",4
geometrical,"	2",4
geometries,"	1",4
geometry,"	17",4
geomorphology,"	2",4
geophysical,"	3",4
geopolitical,"	1",4
geopolitics,"	1",4
geosciences,"	1",4
geosphere,"	1",4
germ,"	1",4
get,"	2",4
getting,"	4",4
gid,"	1",4
gif,"	1",4
gigabyte,"	1",4
girls,"	5",4
give,"	3",4
given,"	17",4
giving,"	1",4
glaciers,"	3",4
glaciology,"	1",4
global,"	8",4
globe,"	1",4
globes,"	3",4
gluing,"	1",4
go,"	2",4
goal,"	8",4
goals,"	12",4
god,"	1",4
gods,"	1",4
goes,"	5",4
goethe,"	1",4
good,"	5",4
goods,"	2",4
google,"	18",4
gopnik,"	1",4
gov,"	9",4
governed,"	2",4
governing,"	2",4
government,"	20",4
governmental,"	4",4
governments,"	1",4
governs,"	1",4
gradual,"	1",4
gradually,"	1",4
graduate,"	3",4
grail,"	1",4
grammatical,"	1",4
granted,"	1",4
grape,"	1",4
graphics,"	3",4
graphs,"	2",4
grasp,"	1",4
gravitation,"	1",4
gravitational,"	2",4
gravity,"	1",4
great,"	6",4
greatest,"	4",4
greatly,"	1",4
grim,"	1",4
grinding,"	1",4
groove,"	1",4
ground,"	1",4
grounded,"	3",4
grounds,"	2",4
groundwater,"	1",4
group,"	17",4
grouped,"	2",4
groupings,"	1",4
groups,"	18",4
grow,"	1",4
growing,"	5",4
grows,"	1",4
growth,"	7",4
gt,"	459",4
gtx,"	1",4
guardian,"	1",4
guide,"	3",4
guidelines,"	1",4
guilt,"	1",4
gymnophiona,"	1",4
gyms,"	1",4
habits,"	1",4
had,"	14",4
half,"	6",4
hand,"	4",4
hands,"	2",4
happen,"	2",4
hard,"	2",4
hardback,"	1",4
hardly,"	1",4
hardware,"	7",4
harmony,"	1",4
harness,"	1",4
harsh,"	2",4
harsher,"	1",4
harv,"	21",4
harvesting,"	3",4
harvestmen,"	1",4
harvnb,"	23",4
has,"	59",4
hat,"	1",4
have,"	73",4
haven,"	1",4
having,"	8",4
he,"	17",4
headlines,"	1",4
healing,"	1",4
health,"	37",4
healthcare,"	3",4
heard,"	1",4
hearings,"	2",4
heart,"	2",4
heat,"	5",4
heating,"	2",4
heavily,"	4",4
hedging,"	1",4
height,"	2",4
held,"	3",4
helicopters,"	1",4
heliocentric,"	3",4
help,"	12",4
helping,"	3",4
helps,"	3",4
hence,"	7",4
her,"	4",4
herbaceous,"	1",4
herd,"	1",4
here,"	2",4
heredity,"	3",4
heritable,"	1",4
herpetology,"	1",4
heterodox,"	1",4
hi,"	5",4
hiding,"	1",4
hierarchy,"	1",4
high,"	11",4
higher,"	3",4
highest,"	1",4
highlighted,"	1",4
highlights,"	1",4
highly,"	3",4
hijack,"	1",4
him,"	5",4
himself,"	1",4
his,"	33",4
historian,"	2",4
historians,"	2",4
historic,"	2",4
historical,"	13",4
historically,"	4",4
histories,"	2",4
historint,"	1",4
history,"	73",4
hl,"	3",4
hobby,"	1",4
holding,"	1",4
holds,"	4",4
holistic,"	4",4
home,"	2",4
hominid,"	1",4
hominids,"	1",4
homology,"	1",4
honesty,"	1",4
hope,"	1",4
hopper,"	2",4
horticulture,"	2",4
hosts,"	2",4
households,"	1",4
houses,"	2",4
how,"	47",4
however,"	5",4
hr,"	1",4
htm,"	24",4
htm2,"	1",4
html,"	24",4
http,"	206",4
https,"	8",4
human,"	98",4
humaneness,"	1",4
humani,"	1",4
humanities,"	3",4
humanity,"	4",4
humans,"	17",4
humiliation,"	1",4
hunter,"	1",4
husband,"	1",4
husbandry,"	1",4
hxg6,"	1",4
hydrocarbons,"	2",4
hydroculture,"	1",4
hydrogeology,"	1",4
hydrologic,"	3",4
hydrology,"	1",4
hydrosphere,"	1",4
hydrothermal,"	1",4
hype,"	1",4
hyperbolic,"	2",4
hypermedia,"	1",4
hypertext,"	1",4
hypotheses,"	14",4
hypothesis,"	18",4
hypothesizing,"	1",4
hypothetical,"	1",4
hypothetico,"	1",4
hypotheticodeductive,"	1",4
i,"	8",4
iDIs2uDBaW4C,"	1",4
ice,"	6",4
icerik,"	1",4
ichthyology,"	1",4
id,"	22",4
idea,"	6",4
idealism,"	1",4
idealistic,"	1",4
ideals,"	1",4
ideas,"	14",4
ideasPrinciple,"	1",4
identical,"	2",4
identification,"	3",4
identifies,"	3",4
identify,"	2",4
identifying,"	1",4
identity,"	2",4
ideological,"	3",4
ideology,"	3",4
idioms,"	1",4
ids,"	1",4
ie,"	1",4
if,"	7",4
ignorant,"	1",4
ignored,"	2",4
illness,"	2",4
illnesses,"	1",4
illumination,"	1",4
illustrate,"	1",4
illustration,"	1",4
image,"	5",4
images,"	3",4
imaginable,"	1",4
imagination,"	1",4
imagine,"	1",4
imagined,"	1",4
imaging,"	3",4
imitate,"	1",4
imitation,"	1",4
immediate,"	1",4
immune,"	3",4
immunology,"	4",4
impact,"	10",4
impacts,"	2",4
implementation,"	10",4
implemented,"	1",4
implements,"	1",4
implications,"	3",4
implicit,"	1",4
implied,"	2",4
implies,"	1",4
imply,"	2",4
importance,"	7",4
important,"	10",4
imposition,"	2",4
impression,"	1",4
imprint,"	1",4
improve,"	4",4
improved,"	3",4
improvement,"	2",4
improvements,"	1",4
improving,"	1",4
ims,"	1",4
in,"	752",4
in3,"	1",4
inaccessible,"	1",4
inactive,"	1",4
inadvertent,"	1",4
incentives,"	1",4
incest,"	3",4
incident,"	1",4
include,"	16",4
included,"	6",4
includes,"	14",4
including,"	61",4
inclusion,"	1",4
inclusive,"	1",4
income,"	5",4
incomes,"	4",4
incommensurate,"	1",4
incomplete,"	1",4
inconsistent,"	8",4
incorporate,"	1",4
incorporated,"	1",4
incorporating,"	2",4
incorrect,"	2",4
increase,"	2",4
increased,"	3",4
increasing,"	2",4
increasingly,"	3",4
indeed,"	1",4
indef,"	2",4
independent,"	9",4
independently,"	1",4
index,"	33",4
indexed,"	1",4
indexes,"	1",4
indiana,"	1",4
indicates,"	1",4
indicator,"	1",4
indicators,"	3",4
indispensable,"	1",4
individual,"	22",4
individuals,"	12",4
individuation,"	1",4
indoctrination,"	1",4
indoor,"	1",4
induction,"	1",4
inductive,"	1",4
inductivism,"	1",4
industrial,"	2",4
industries,"	2",4
industry,"	9",4
inefficiency,"	1",4
inequality,"	1",4
inessential,"	1",4
inexplicable,"	1",4
infant,"	1",4
infanticidal,"	3",4
infanticide,"	8",4
infants,"	2",4
infection,"	1",4
infectious,"	2",4
infer,"	2",4
inference,"	1",4
inferences,"	3",4
inferred,"	1",4
infimum,"	1",4
infinite,"	5",4
infinitesimal,"	1",4
influence,"	4",4
influenced,"	3",4
influences,"	3",4
influencing,"	4",4
influential,"	6",4
influx,"	1",4
informally,"	2",4
informatics,"	5",4
information,"	45",4
informational,"	1",4
infrastructure,"	18",4
infrequent,"	1",4
ing,"	1",4
inhabitants,"	4",4
inherent,"	2",4
inhumanities,"	1",4
initial,"	4",4
initially,"	1",4
initiatives,"	1",4
injections,"	1",4
injuries,"	1",4
injury,"	1",4
injustices,"	1",4
inland,"	4",4
innate,"	1",4
inner,"	1",4
innovation,"	3",4
innovative,"	2",4
innumerable,"	1",4
inoculation,"	1",4
inorganic,"	2",4
input,"	4",4
inputs,"	1",4
inquire,"	1",4
inquirer,"	1",4
inquiries,"	2",4
inquiry,"	9",4
insects,"	3",4
inseparable,"	1",4
inserted,"	8",4
inside,"	1",4
insides,"	1",4
insights,"	2",4
insisted,"	1",4
inspects,"	1",4
inspired,"	4",4
install,"	3",4
installation,"	1",4
installed,"	10",4
instance,"	3",4
instants,"	2",4
instead,"	4",4
instilling,"	1",4
institution,"	2",4
institutional,"	5",4
institutions,"	12",4
instruction,"	2",4
instructions,"	1",4
instrument,"	3",4
instrumentalism,"	2",4
instrumentation,"	1",4
instruments,"	12",4
insufficiently,"	1",4
insurance,"	1",4
integer,"	1",4
integers,"	5",4
integral,"	2",4
integrally,"	1",4
integrals,"	1",4
integrated,"	4",4
integrates,"	1",4
integrating,"	1",4
integration,"	6",4
intellect,"	1",4
intellectual,"	2",4
intelligence,"	4",4
intelligent,"	3",4
intended,"	2",4
intensify,"	1",4
intensive,"	2",4
intensively,"	1",4
intention,"	1",4
intentionally,"	2",4
intentioned,"	1",4
inter,"	2",4
interact,"	4",4
interacting,"	5",4
interaction,"	10",4
interactions,"	17",4
interactive,"	1",4
interactiveoceans,"	5",4
interacts,"	1",4
interchangeably,"	1",4
interconnected,"	3",4
interconnecting,"	1",4
intercontinental,"	1",4
interdisciplinary,"	35",4
interest,"	10",4
interested,"	4",4
interface,"	9",4
interfaces,"	4",4
interlinked,"	1",4
internal,"	2",4
internalize,"	1",4
international,"	8",4
internet,"	2",4
interpersonal,"	1",4
interpret,"	3",4
interpretation,"	4",4
interpretations,"	4",4
interpreted,"	1",4
interpretive,"	2",4
interprets,"	1",4
interrelated,"	2",4
interrelation,"	1",4
interrelationships,"	1",4
interscience,"	1",4
intersection,"	7",4
intersubjective,"	4",4
interval,"	1",4
intervals,"	2",4
intervening,"	1",4
intervention,"	7",4
interventions,"	3",4
intimately,"	1",4
into,"	42",4
intonation,"	1",4
intra,"	1",4
intro,"	1",4
introduced,"	2",4
introduction,"	2",4
intrusive,"	1",4
intuition,"	1",4
intuitive,"	1",4
intuitively,"	1",4
invariant,"	4",4
invasive,"	1",4
invented,"	2",4
invention,"	4",4
inventions,"	3",4
inventor,"	3",4
invertebrate,"	1",4
investigate,"	1",4
investigates,"	8",4
investigating,"	2",4
investigation,"	7",4
investigations,"	2",4
investigator,"	1",4
investment,"	1",4
involve,"	7",4
involved,"	7",4
involvement,"	2",4
involves,"	13",4
involving,"	11",4
ionic,"	1",4
ionized,"	1",4
iridescence,"	1",4
irreligious,"	2",4
is,"	414",4
isbn,"	47",4
ischool,"	1",4
isotopes,"	4",4
isotopic,"	1",4
isph,"	1",4
issue,"	37",4
issues,"	15",4
ist,"	2",4
it,"	98",4
ite,"	1",4
item1173067,"	1",4
items,"	2",4
its,"	98",4
itself,"	18",4
j,"	4",4
jama,"	1",4
janushead,"	1",4
jargon,"	1",4
jbs,"	1",4
jech,"	1",4
jet,"	1",4
jets,"	1",4
job,"	2",4
joi,"	2",4
join,"	1",4
joined,"	1",4
joining,"	1",4
joint,"	1",4
journal,"	105",4
journalism,"	3",4
journalist,"	3",4
journalists,"	1",4
journals,"	8",4
jpg,"	29",4
jrd,"	1",4
jrsm,"	1",4
jstor,"	4",4
judgment,"	1",4
judicial,"	3",4
jun,"	1",4
junction,"	3",4
junk,"	2",4
jurisdictions,"	1",4
just,"	2",4
justice,"	4",4
justified,"	1",4
justify,"	1",4
kaY,"	1",4
kaufmann,"	2",4
keep,"	4",4
ken,"	1",4
kept,"	1",4
key,"	5",4
kidhistory,"	6",4
killed,"	2",4
killing,"	1",4
kilometer,"	1",4
kilometers,"	3",4
kilowatt,"	1",4
kind,"	6",4
kinematics,"	1",4
kinetics,"	3",4
kingdom,"	2",4
kmu,"	1",4
know,"	5",4
knowing,"	1",4
knowledge,"	90",4
known,"	28",4
knows,"	1",4
kuow,"	1",4
l,"	4",4
l1,"	1",4
l5eu,"	1",4
la,"	1",4
lab,"	1",4
labeling,"	1",4
laboratory,"	3",4
laborers,"	1",4
labour,"	1",4
labradorescence,"	1",4
lack,"	3",4
lacking,"	1",4
laden,"	1",4
ladenness,"	1",4
laid,"	2",4
lake,"	1",4
land,"	4",4
landfall,"	1",4
landforms,"	2",4
landmark,"	1",4
landmarks,"	1",4
lands,"	3",4
landscapes,"	1",4
lang,"	6",4
language,"	46",4
languages,"	14",4
large,"	17",4
larger,"	3",4
largest,"	4",4
last,"	89",4
last1,"	5",4
last10,"	1",4
last11,"	1",4
last12,"	1",4
last13,"	1",4
last14,"	1",4
last15,"	1",4
last2,"	4",4
last3,"	1",4
last4,"	1",4
last5,"	1",4
last6,"	1",4
last7,"	1",4
last8,"	1",4
last9,"	1",4
late,"	7",4
later,"	7",4
latter,"	3",4
launch,"	2",4
launching,"	1",4
laureate,"	1",4
lava,"	2",4
law,"	22",4
laws,"	27",4
laying,"	1",4
laypeople,"	1",4
lead,"	5",4
leading,"	4",4
leads,"	4",4
leaning,"	1",4
leap,"	1",4
learn,"	2",4
learned,"	1",4
learning,"	10",4
learns,"	3",4
least,"	3",4
lectures,"	2",4
led,"	10",4
left,"	5",4
legacy,"	1",4
legal,"	5",4
legally,"	2",4
legend,"	1",4
legislation,"	1",4
legislative,"	2",4
legitimacy,"	1",4
lending,"	1",4
lenfant,"	2",4
length,"	2",4
lens,"	2",4
lepidopterans,"	1",4
less,"	7",4
lets,"	1",4
letter,"	1",4
level,"	9",4
levels,"	6",4
levitate,"	1",4
lexical,"	2",4
lexicology,"	1",4
lexicon,"	2",4
lib,"	2",4
liberty,"	1",4
libraries,"	2",4
library,"	8",4
licensure,"	1",4
life,"	37",4
lifestyle,"	1",4
lifetimes,"	1",4
lifting,"	1",4
light,"	10",4
lighting,"	1",4
lightning,"	1",4
like,"	20",4
likelihood,"	2",4
likely,"	3",4
lilies,"	2",4
limb,"	2",4
limbs,"	1",4
limit,"	3",4
limitation,"	1",4
limited,"	7",4
limits,"	3",4
limnology,"	1",4
lincei,"	1",4
linear,"	11",4
lined,"	2",4
lines,"	4",4
ling,"	1",4
linguist,"	1",4
linguistic,"	6",4
linguistics,"	26",4
link,"	7",4
linkages,"	1",4
linked,"	5",4
linkedin,"	1",4
links,"	11",4
liquid,"	3",4
liquids,"	1",4
list,"	5",4
listed,"	1",4
lists,"	2",4
lite,"	1",4
literacy,"	2",4
literary,"	3",4
literature,"	6",4
lithosphere,"	1",4
little,"	2",4
live,"	2",4
lived,"	1",4
lives,"	4",4
livestock,"	1",4
living,"	36",4
lizards,"	1",4
load,"	1",4
loaded,"	1",4
loads,"	1",4
local,"	4",4
locale,"	1",4
localnews,"	1",4
located,"	6",4
location,"	37",4
locations,"	1",4
locked,"	1",4
lofty,"	1",4
logic,"	24",4
logical,"	11",4
logically,"	4",4
long,"	13",4
longer,"	2",4
longest,"	1",4
longstanding,"	1",4
looking,"	1",4
looks,"	1",4
loosely,"	1",4
lore,"	1",4
lose,"	1",4
losing,"	1",4
loss,"	4",4
lost,"	2",4
loudspeaker,"	1",4
love,"	1",4
low,"	4",4
lower,"	6",4
lowest,"	2",4
lpa,"	1",4
lpg,"	4",4
lt,"	457",4
luck,"	1",4
luminosity,"	1",4
lunar,"	2",4
lustre,"	1",4
machine,"	2",4
machines,"	4",4
macro,"	1",4
macroeconomics,"	1",4
macromolecules,"	2",4
macroscopic,"	3",4
made,"	14",4
magazine,"	3",4
magazines,"	1",4
magic,"	2",4
magical,"	4",4
magma,"	2",4
magnet,"	1",4
magnetic,"	1",4
magnetism,"	1",4
mail,"	1",4
main,"	7",4
mainly,"	2",4
mainstream,"	3",4
maintain,"	5",4
maintained,"	2",4
maintains,"	1",4
maintenance,"	5",4
major,"	23",4
majority,"	1",4
make,"	20",4
makers,"	2",4
makes,"	8",4
making,"	14",4
male,"	3",4
males,"	2",4
maliciousness,"	1",4
mammal,"	1",4
mammals,"	1",4
man,"	6",4
manage,"	3",4
managed,"	3",4
management,"	17",4
managerial,"	2",4
managers,"	2",4
manages,"	2",4
managing,"	1",4
mandated,"	1",4
manifest,"	2",4
manifestations,"	1",4
manifold,"	1",4
manifolds,"	3",4
manipulate,"	1",4
manipulates,"	1",4
manipulating,"	3",4
manipulation,"	8",4
manipulations,"	2",4
manned,"	1",4
manner,"	2",4
manuals,"	1",4
manufacture,"	1",4
manufactured,"	1",4
manufacturing,"	2",4
many,"	39",4
map,"	4",4
mapped,"	1",4
mapping,"	2",4
mappings,"	1",4
maps,"	3",4
marcom,"	1",4
marcum1,"	1",4
margins,"	1",4
marine,"	12",4
maripro,"	4",4
market,"	4",4
marketing,"	5",4
marketplace,"	1",4
markets,"	4",4
marketwired,"	1",4
marriage,"	1",4
martyr,"	1",4
masquerade,"	1",4
masquerades,"	1",4
mass,"	4",4
massages,"	1",4
massless,"	1",4
masters,"	1",4
match,"	1",4
mate,"	1",4
material,"	4",4
materials,"	14",4
math,"	4",4
mathematical,"	51",4
mathematically,"	1",4
